is_weekend,end_station,end_power_class,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,9,high,4.829071618037134,5.031016042780749,4.433333333333334,4.705555555555556,3.111111111111111,4.199999999999999,4.3999999999999995,4.28235294117647,4.518888888888888,4.949293372319688,4.573333333333333,4.701847745750184,4.928655838041431,5.120845943751384,4.977662466024215,5.504535256410256,5.091408074741407,5.543151949603562,6.094526546250684,6.28896781354051,5.934506270729426,6.199774452396443,5.480607037335482,5.550151515151515
0,9,inactive,5.914999999999999,4.433333333333334,4.199999999999999,4.199999999999999,5.366666666666666,0.0,2.8,4.199999999999999,4.402222222222222,4.375,4.34,4.532051282051281,4.260869565217392,4.504347826086956,4.5,4.441379310344828,4.550909090909091,4.6889393939393935,4.632490881341025,4.965757575757575,5.104634581105169,4.930882352941176,4.647058823529411,4.740869565217391
0,9,low,4.3999999999999995,4.199999999999999,3.7333333333333334,2.8,2.8,1.4,4.199999999999999,4.199999999999999,4.495555555555556,4.199999999999999,4.293333333333333,4.695384615384614,4.404166666666666,4.199999999999999,4.438390092879257,4.327272727272727,4.674444444444444,4.255999999999999,5.04531383682041,5.082163742690059,5.285076252723312,5.15576923076923,4.6499999999999995,4.8805555555555555
0,10,high,1.4,1.4,4.199999999999999,0.0,0.0,0.0,0.0,1.4,1.5166666666666664,1.4,1.4,1.575,1.4,1.4,1.54,1.54,1.4,1.5166666666666664,1.5473684210526317,1.4736842105263157,1.4,1.4,1.4,1.4
0,10,inactive,1.4,0.0,0.0,0.0,0.0,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,0.0,0.0
0,10,low,1.4,0.0,0.0,0.0,0.0,1.4,0.0,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,0.0
0,11,high,1.4,2.8,1.4,0.0,0.0,0.0,1.4,1.4,1.4736842105263157,1.45,1.4903225806451612,1.8,1.4,1.4874999999999998,1.4666666666666666,1.4,1.4,1.5272727272727271,1.5666666666666667,1.7705882352941174,1.54,1.68,1.4583333333333333,1.4999999999999998
0,11,inactive,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.5999999999999999,1.4,1.4,1.5999999999999999,1.4,1.4
0,11,low,1.4,2.0999999999999996,0.0,0.0,0.0,0.0,0.0,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4
0,12,high,4.476666666666667,4.6,4.199999999999999,1.4,1.4,0.0,4.4799999999999995,4.291304347826087,4.9339130434782605,5.1803263403263395,4.8011205432937185,4.884491978609625,4.908058902275769,4.77782867613376,4.913181878219521,5.24724680432645,5.125831202046036,5.531915188470066,5.053001697792869,5.256292134831461,5.078034450144735,4.830442415730337,5.037878787878788,4.8546610169491515
